,0,1,2
566,Pizzicotto,34.0529876,-118.4677483
567,Souplantation,34.0532514,-118.4700638
568,JOE & THE JUICE,34.05238,-118.4705885
569,Alfred Coffee Brentwood,34.0523685,-118.4706341
570,Maria's Italian Kitchen,34.0643337,-118.4697758
571,Mendocino Farms,34.0532514,-118.4700638
572,Subway Restaurants,34.3186073,-118.4642923
573,Redbox,33.9312468,-118.184216
574,POP'S HOT DOGS,34.0220992,-118.4388997
575,Spitfire Grill,34.0157564,-118.4460183
576,Subway Restaurants,33.8650896,-118.2557058
577,Popeyes Louisiana Kitchen,34.0111458,-118.3091625
578,Jack's Family Kitchen,34.0124123,-118.3091396
579,Burger King,34.0104964,-118.3086373
580,Jack in the Box,34.0110803,-118.30165
581,Fosters Freeze,33.9509464,-118.3529292
582,McDonald's,33.9458411,-118.3445968
583,Jack in the Box,33.945705,-118.3464231
584,Burger King,33.9451509,-118.3519248
585,Church's Chicken,33.9450652,-118.3436152
586,Extra Space Storage,33.8244821,-118.2201902
587,Fantastic Burgers,33.8236943,-118.2157238
588,Dominguez Pizza,33.8319877,-118.2176061
589,Mi Lindo Nayarit Mariscos,33.9743933,-118.2568309
590,Los Eduardos,33.8548572,-118.1965319
591,Ross Dress for Less,34.2158088,-118.4468853
592,In-N-Out Burger,34.2150465,-118.4483102
593,Blaze Pizza,34.215889,-118.4483053
594,Guatemalteca Bakery,34.2096331,-118.4485343
595,Los Tres Hermanos,34.2063566,-118.4485165
596,Carl's Jr.,34.2098098,-118.4490627
597,McDonald's,34.2153944,-118.449318
598,Pizza Hut Express,34.2127778,-118.4593389
599,TOGO'S Sandwiches,34.2160059,-118.4483827
600,Manhattan Bread & Bagel,33.8917668,-118.3955182
601,Fresh Brothers Pizza Manhattan Beach,33.8926757,-118.3955379
602,Rubio's,33.8926627,-118.3957888
603,Chili's Grill & Bar,33.8953409,-118.3942145
604,Grunions Sports Bar & Grill,33.889677,-118.396308
605,YogaWorks Larchmont Center For Yoga,34.0756062,-118.3234102
606,Erin McKenna's Bakery LA,34.075745,-118.3233716
607,"Larchmont Village Wine, Spirits & Cheese",34.0753063,-118.3238896
608,Go Get Em Tiger,34.0756062,-118.3234102
609,Louise's Trattoria,34.0756411,-118.3234712
610,Vernetti,34.0753743,-118.3239394
611,Noah's NY Bagels,34.0760723,-118.3233948
612,Burger Lounge,34.0751995,-118.3238756
613,KIKU SUSHI,34.0759363,-118.3234872
614,Redbox,34.2020085,-118.6135337
615,California Frozen Poppers,34.2002026,-118.6142356
616,McDonald's,34.2007281,-118.6105776
617,Go's Mart,34.2006279,-118.6136087
618,Del Taco,34.1999966,-118.6144175
619,Texas Loosey's,33.8255325,-118.3687467
620,Extra Space Storage,34.1107023,-118.2465392
621,Subway Restaurants,34.11539210000001,-118.2455585
622,Curry King,34.1122457,-118.2487107
623,Burger King,34.1152723,-118.2458783
624,Spoke Bicycle Cafe,34.1051064,-118.2436069
625,Denny's,34.1141063,-118.2454214
626,McDonald's,34.1150701,-118.2467691
627,Verdugo Bar,34.1138812,-118.2350964
628,Domino's Pizza,34.103531,-118.235526
629,Patra's Charbroiled Burgers,34.1052374,-118.2384772
630,Lemon Poppy Kitchen,34.1122493,-118.2355449
631,La Esquina Meat Market,34.104985,-118.2309845
632,Mariners Cafe,33.969128,-118.4526577
633,Sapori Italian Restaurant,33.9730785,-118.4462463
634,Chimney Coffee House,34.0631499,-118.2327435
635,Starbucks,34.0561101,-118.2374647
636,Denny's,34.0544629,-118.231784
637,E - Sea Fresh Restaurant,34.0631499,-118.2327435
638,YAYO TACO,34.0584824,-118.2325769
639,Oto Oto Express,34.055715,-118.233385
640,Best Donut,34.0114334,-118.3096245
641,Subway,34.011432,-118.3096191
642,Flor Blanca,34.0017539,-118.3087808
643,Pizza King,34.0114229,-118.3096579
644,Master Burger,34.0030834,-118.3092245
645,Mr Angelo's Pizza,34.0126241,-118.3090752
646,Las Delicias,34.0101098,-118.3091808
647,Panda,34.0099988,-118.3084872
648,Paseo San Miguel,34.0106489,-118.3059429
649,Ella's Belizean Restaurant,34.01261119999999,-118.3092157
650,La Fiesta Bakery and Restaurant,34.0106387,-118.3017756
651,Mariscos El Charro,34.322214,-118.4793857
652,Señor Fish,34.11606380000001,-118.1628495
653,Cindy's Fresh and Fast Kitchen,34.0583969,-118.1912081
654,Qwench Juice Bar,34.0623914,-118.2035222
655,Lark Cake Shop,34.0875427,-118.2756049
656,Cafecito Organico,34.0804579,-118.284274
657,Baskin-Robbins,34.0890913,-118.2767805
658,Frankielucy Bakeshop,34.0847764,-118.2748104
659,Dayglow,34.0855779,-118.2751824
660,Muddy Paw Coffee Silverlake,34.0868442,-118.275799
661,Cliff's Edge,34.0901197,-118.2775804
662,Cafe Tropical,34.0828823,-118.2735609
663,Pho Cafe,34.082579,-118.272852
664,El Caserio Restaurant,34.07776560000001,-118.280595
665,Diablo,34.0852113,-118.2744682
666,Local,34.08374540000001,-118.2737893
667,Night + Market Song,34.0869177,-118.2758565
668,Sqirl,34.0842609,-118.286624
669,Subway,34.0886907,-118.2768953
670,Wah's Golden Hen,34.0839078,-118.2870391
671,Spoon & Pork,34.0853518,-118.2745658
672,BLACK HOGG SANDWICHES,34.0825533,-118.2732563
673,WOOD,34.0829333,-118.2729831
674,Fat Dragon,34.0885549,-118.2768382
675,Domino's Pizza,34.0885919,-118.2768658
676,El Cochinito,34.0887993,-118.2769409
677,Same Same Thai,34.0827043,-118.2722948
678,Bon Appetit Bakery,33.9958542,-118.1903398
679,Tacos Los Desvelados,33.9914469,-118.1842291
680,Subway,33.9880384,-118.1862749
681,King Taco # 12,33.9883066,-118.1857241
682,Mariscos El Chavalon,33.9905113,-118.1848329
683,Mariscos El Cachi,33.9905113,-118.1848329
684,Ohana Hawaiian Barbecue,33.9879316,-118.1857012
685,Sweet Butter Kitchen,34.1482604,-118.4339486
686,Pampa,34.1489271,-118.4380752
687,The Local Peasant - Sherman Oaks,34.14913689999999,-118.4391964
688,Crave Cafe,34.1507203,-118.4489928
689,Jinky's Cafe,34.1492128,-118.4407711
690,Leaning Tower Pizza & Pasta,34.149366,-118.44064
691,Fatburger,34.150334,-118.4461116
692,Subway,34.1500228,-118.4453653
693,MB Chinese Food,34.1492128,-118.4407711
694,Gyu-Kaku Japanese BBQ,34.1516753,-118.4483911
695,Hanami Sushi,34.1524008,-118.448557
696,Bamboo Cuisine,34.1488849,-118.4376873
697,Midori Sushi,34.14920660000001,-118.4358231
698,Mendocino Farms,34.1500447,-118.4412732
699,Pineapple Hill Saloon & Grill,34.1524008,-118.448557
700,Islands Restaurant Sherman Oaks,34.1500447,-118.4412732
701,Marco's Pizza,34.15007629999999,-118.4450076
702,Bollywood Indian Restaurant,34.1503797,-118.4469537
703,Dojo Sushi,34.1508851,-118.4470234
704,Stanley's Restaurant,34.1500943,-118.4486282
705,Baskin-Robbins,34.1798145,-118.5355693
706,Lucky,33.9443046,-118.1991138
707,Candle Light Bakery,33.94412459999999,-118.2035215
708,Subway,33.9433167,-118.2003476
709,Little Caesars Pizza,33.943875,-118.1990681
710,Cafe China,33.9446405,-118.1982456
711,Hops and Barley Alehouse,33.9441252,-118.2028849
712,Wing House,33.9429285,-118.1957779
713,El Pollo Loco,33.9433581,-118.2007244
714,IHOP,33.9434359,-118.201556
715,Burger King,33.9434558,-118.2010788
716,Cousimano's Pizza & Italian Deli,33.9440883,-118.20336
717,WaBa Grill,33.9435862,-118.1979714
718,Taqueria Tepeque,33.9433229,-118.1960864
719,Casa Martinez,33.94287490000001,-118.1961294
720,Mr.Petes Burgers,33.9432814,-118.198634
721,La Taquiza,33.943875,-118.1990681
722,El Ranchero Mexican Food,33.9433167,-118.2003476
723,Don's Fish & Chicken,33.867207,-118.2002156
724,London Market,33.870087,-118.201178
725,Subway,33.8663484,-118.2008274
726,Golden Burger,33.8703203,-118.2017074
727,Sal's Gumbo Shack,33.8672426,-118.2008737
728,Jack in the Box,33.8659154,-118.2007132
729,Albert Fresh Mexican Food,33.8663484,-118.2008274
730,Chinese Deli,33.8084775,-118.2652017
731,Tom's #1 Burgers,33.8080285,-118.2632147
732,Domenick's Pizza House,33.8054667,-118.2642747
733,Rice Kitchen,33.8076417,-118.2637477
734,New Asia Kitchen,33.8076371,-118.26374
735,Las Palmas Cafe,33.8077189,-118.2643795
736,KFC,33.808524,-118.2648934
737,Jack in the Box,33.8089143,-118.2644937
738,Kabob House Velag,34.2512331,-118.2936947
739,Jack Loves Pizza,34.2483845,-118.2856119
740,Mante House,34.2475789,-118.281327
741,Joselito's Mexican Food Tujunga,34.2499325,-118.2911903
742,Domino's Pizza,34.2489238,-118.2889125
743,Mini Garden Café & Restaurant,34.2481384,-118.282285
744,Monte Carlo Restaurant & Banquet,34.2491264,-118.2903309
745,El Mariachi Loco Mexican Restaurant,34.2484265,-118.2876745
746,Chicks N Cows,34.24919,-118.2894101
747,El Pollo Pio Pio,34.2479604,-118.2876876
748,Crazy Hot Wings,34.2478454,-118.2861673
749,EURO FUSION CUISINE,34.250976,-118.2884966
750,Pan Tang,34.2479106,-118.2808515
751,The DO,34.1741774,-118.316355
752,BJ's Restaurant & Brewhouse,34.178778,-118.3093908
753,Black Angus Steakhouse,34.1782073,-118.3087503
754,Subway Restaurants,34.1737119,-118.3170171
755,El Rancho,34.1694985,-118.312458
756,Corner Cottage,34.1707872,-118.3148937
757,Pupuseria Del Valle,34.1696482,-118.313763
758,Submarine King,34.1742675,-118.3162704
759,Nu Great Wok,34.1737119,-118.3170171
760,Frank's Restaurant,34.1726944,-118.3170514
761,Rafos Cafè,34.1737119,-118.3170171
762,Centanni Trattoria,34.1740187,-118.3173238
763,Nineteen26 Bar & Lounge,34.1774084,-118.3046133
764,Frank's Coffee Shop,34.1723848,-118.3168116
765,C Klass USA,34.2223972,-118.4672645
766,Little Caesars Pizza,34.2223972,-118.4672645
767,Dr. Hogly Wogly's Tyler Texas BBQ,34.2189792,-118.4665279
768,Horseless Carriage Restaurant,34.2218047,-118.4706272
769,Daniel's Tacos,34.2283552,-118.4655708
770,La Asuncion Mexican Restaurant,34.2286613,-118.4670773
771,Panda Express,34.2217142,-118.4657295
772,Domino's Pizza,34.2218251,-118.4649136
773,Original Khun Dang Thai Restaurant,34.2199599,-118.4669946
774,McDonald's,34.2280494,-118.4671996
775,Yoshinoya Sepulveda & Roscoe,34.2211966,-118.4680533
776,Jack in the Box,34.2212068,-118.4670298
777,Kountry Folks Restaurant,34.2248098,-118.4680107
778,Carnitas Michoacan,34.2218574,-118.4607009
779,Mariscos Guadalajara,34.2217377,-118.4662359
780,Coral Tree Cafe,34.1618886,-118.5139937
781,The Coffee Bean & Tea Leaf,34.1611759,-118.5101912
782,Western Bagel,34.1617304,-118.5123368
783,Baskin Robbins,34.1605462,-118.5113176
784,More Than Waffles,34.15982320000001,-118.5074893
785,Yamato,34.15982320000001,-118.5074893
786,Buca di Beppo Italian Restaurant,34.161297,-118.5144534
787,Chili's Grill & Bar,34.160432,-118.508945
788,The Spot,34.15982320000001,-118.5074893
789,Subway Restaurants,34.1612586,-118.5091359
790,Versailles Restaurant,34.160858,-118.5121464
791,Mora Italiano,34.1618886,-118.5139937
792,The Habit Burger Grill,34.1602223,-118.5066038
793,The Grill Spot,34.1607388,-118.511314
794,Green Cottage,34.1602712,-118.5107552
795,Terrace Restaurant & Lounge,34.1608701,-118.5083103
796,Okumura Restaurant,34.1606736,-118.5101271
797,Paris Baguette,34.1601891,-118.5067004
798,Taj Mahal,34.1635704,-118.5208483
799,McDonald's,34.0597849,-118.1733845
800,Luminarias Restaurant,34.0605129,-118.1619125
801,Burger King,34.059298,-118.172409
802,Castle BBQ,34.0800005,-118.3095963
803,WaBa Grill,34.0843396,-118.3087842
804,El zarape Melrose,34.0837245,-118.305484
805,Subway,34.0903911,-118.3097105
806,Yoshinoya Santa Monica & Western,34.0903911,-118.3097105
807,Wingstop,34.0903911,-118.3097105
808,Tlayuda L.A. Restaurant,34.0906411,-118.3079777
809,The Vegan Taste,34.083213,-118.316382
810,Thai Original BBQ,34.0797205,-118.308674
811,Urth Caffé,34.0420236,-118.2354391
812,Starbucks,34.0480226,-118.239067
813,The Pie Hole,34.0453212,-118.2363191
814,Beard Papa's,34.0445036,-118.2385001
815,Bliss Bakery,34.0445344,-118.2383234
816,Sushi Gen,34.0470853,-118.238605
817,Wurstküche,34.0456129,-118.2360558
818,Manna Korean BBQ,34.0445036,-118.2385001
819,Sushi Go 55,34.0445036,-118.2385001
820,Daikokuya,34.0499921,-118.2400897
821,Far Bar,34.04974869999999,-118.2394595
822,Las Galas,34.0492426,-118.23986
823,Tsurumaru Udon Honpo,34.0445344,-118.2383234
824,Subway,34.0478914,-118.2401423
825,Fisherman's Outlet,34.0408656,-118.2401676
826,Shojin,34.0450139,-118.2388682
827,Shabu-Shabu House,34.0490329,-118.2403648
828,Orochon Ramen,34.0500712,-118.2423853
829,Curry House Japanese Curry & Spaghetti,34.0500712,-118.2423853
830,Honda-Ya,34.0445344,-118.2383234
831,Izakaya & Bar Fu-ga,34.0500968,-118.2413802
832,Woodlands Indian Vegetarian Restaurant,34.249388,-118.605545
833,Subway Restaurants,34.2494318,-118.6064794
834,Cupid Hot Dogs,34.2493905,-118.6057387
835,Georges Place,34.2068012,-118.4171453
836,Ameci Pizza & Pasta,34.27092349999999,-118.5000792
837,Italia Bakery & Deli,34.2736413,-118.5010622
838,Furnsaj Restaurant & Bakery,34.2736456,-118.5016251
839,Starbucks,34.2709294,-118.4988704
840,A & W BBQ Seafood Restaurant,34.27175070000001,-118.5004168
841,Panda Express,34.2709792,-118.4988955
842,Jack in the Box,34.2722814,-118.501499
843,JeJe Mediterranean Grill - JeJe Chicken,34.2717392,-118.5014122
844,Guido's Pizza & Pasta,34.2278732,-118.5269379
845,TROPICAL SEEDS KINGDOM LLC.,34.2230697,-118.5215975
846,Tortilla Inn Bar & Grill,34.2285713,-118.5283912
847,Halal Kitchen Cafe,34.2284121,-118.5283326
848,Sol Bee,34.2276155,-118.5269251
849,Tucker's Market & Deli,33.79914249999999,-118.3497333
850,Misto Caffe & Bakery,33.7980292,-118.3502743
851,Primo Italia,33.797771,-118.350167
852,Pizzasaurus Rex,34.250033,-118.519487
853,Yogurtland,34.1609126,-118.4482222
854,Subway Restaurants,34.1609126,-118.4482222
855,The Flame Broiler,34.1609126,-118.4482222
856,Papa John's Pizza,34.1609126,-118.4482222
857,Corkys Restaurant & Bar,34.162409,-118.448917
858,Luna Grill,34.15475,-118.4476698
859,Sushi Plus BBQ Teriyaki,34.1645793,-118.4480952
860,La Fogata Mexican Restaurant & Catering,34.1641111,-118.4484823
861,Burger King,34.1632316,-118.4491211
862,The Cork Lounge,34.162409,-118.448917
863,Mint Garden Thai Restaurant,34.1591056,-118.4484595
864,Kinza Sushi Japanese Restaurant,34.15553360000001,-118.4490071
865,Health Nut,34.15475,-118.4476698
866,Deli Mex,34.1645724,-118.4478628
867,Subway Restaurants,34.2028025,-118.4503531
868,Papa John's Pizza,34.2015112,-118.4496817
869,Little Caesars Pizza,34.1942792,-118.4576879
870,Boston Market,34.2009489,-118.4483963
871,Pizza Hut,34.2002838,-118.4477426
872,Tacos Mexico,34.2004605,-118.4484457
873,Jersey Mike's Subs,34.2015226,-118.4496767
874,Dunkin',34.201384,-118.4491383
875,Ayce Gogi,34.2000313,-118.4477404
876,Lechon De Manila,34.1942816,-118.457916
877,Socorro's Restaurant,34.201392,-118.457035
878,El Pollo Sonora,34.1936123,-118.4499331
879,China Grill Express,34.2028025,-118.4503531
880,Birrieria Lupita 2,34.1982537,-118.4478792
881,La Carreta Salvadorian Food,34.2031386,-118.4490983
882,Sizzler,34.2002374,-118.449057
883,Pollo Campero,34.2028105,-118.4492124
884,Yagumo Sushi,34.1935443,-118.450732
885,Jack in the Box,34.1953071,-118.4491169
886,Nature's Brew,34.0342656,-118.2835784
887,Baskin-Robbins,34.0329948,-118.2912419
888,La Barca,34.0339199,-118.2913624
889,Bacari W. Adams,34.0345106,-118.2834725
890,Manas Indian Cuisine,34.0288751,-118.2918193
891,Papa John's Pizza,34.0351721,-118.2836871
892,Pizza Hut,34.034344,-118.2917965
893,Bird's Nest Cafe,34.0344369,-118.2917851
894,Yoshinoya,34.035936,-118.2920399
895,Everytable,34.0350855,-118.2835359
896,Leonardo's Vermont,34.0293347,-118.2911628
897,Tacos Tamix Taco Truck,34.0381396,-118.2840279
898,Caveman Kitchen,34.0358418,-118.2919879
899,Olympian Burgers,34.0304964,-118.2915626
900,23rd Street Cafe Indian Restaurant,34.0336452,-118.2810061
901,Tacos El Unico ADAMS,34.0329948,-118.2912419
902,Jack in the Box,34.0334133,-118.2918626
903,Mariscos Maria's,34.035936,-118.2920399
904,Alameda Strip,34.005587,-118.2395503
905,El Diablo,34.00244,-118.2399144
906,Jersey Mike's Subs,34.0142994,-118.2393681
907,Tacos Guadalajara,34.0034167,-118.2400056
908,McDonald's,34.29496,-118.4172687
909,Subway,34.293358,-118.4157226
910,El Pollo Loco,34.2946274,-118.4169264
911,Asian Tasty,34.2957068,-118.4181366
912,Quiznos,34.2957068,-118.4181366
913,Taco Bell,34.2939056,-118.4161505
914,Yoshinoya Sylmar,34.293358,-118.4157226
915,KFC,34.2939056,-118.4161505
916,El Uli Mar Y Tierra,34.2929412,-118.4148409
917,Swork Coffee,34.1389559,-118.2139014
918,Starbucks,34.1391043,-118.2152669
919,Four Cafe,34.1389007,-118.2128338
920,The Oinkster,34.1395542,-118.210492
921,Subway,34.1361889,-118.2159445
922,Señor Fish,34.1327712,-118.2163259
923,Chateau Lemongrass,34.1389569,-118.2102407
924,Burger King,34.1364234,-118.2152425
925,Del Taco,34.1354091,-118.2155709
926,Chipotle Mexican Grill,34.138361,-118.2147186
927,Aslan Catering,34.1388851,-118.2129366
928,Fosters Freeze,34.1367707,-118.2150302
929,It's Boba Time,34.1395713,-118.2154289
930,The Capri,34.1275635,-118.2175828
931,OK Chinese Food,34.1389189,-118.2156096
932,Mia Sushi,34.1314201,-118.2167291
933,Panda Express,34.1360501,-118.2152441
934,Jamba,34.1385817,-118.2145808
935,La Fuente Restaurante Bar & Grill,34.1389189,-118.2156096
936,Pat & Lorraines Coffee Shop,34.1307421,-118.2163631
937,5 Line Tavern,34.1388483,-118.213325
938,The Coffee Bean & Tea Leaf,34.1596878,-118.2547409
939,Starbucks,34.1549746,-118.2447133
940,Honeybaked Ham of Glendale,34.1547011,-118.2442837
941,Chop Stop,34.1552238,-118.2433542
942,Panda Express,34.1549746,-118.2447133
943,Mediterranean Grill,34.1582061,-118.2556317
944,Glenoaks Deli & Pizza,34.1585917,-118.2483224
945,Subway,34.2739534,-118.447769
946,In-N-Out Burger,34.2780075,-118.4530002
947,Tortas Ahogadas Las Originales,34.2793911,-118.4546831
948,Carl's Jr.,34.2790046,-118.4540469
949,Pollo Gordo,34.2773216,-118.4514884
950,Carnitas Michoacán,34.2742793,-118.4491724
951,Popeyes Louisiana Kitchen,34.2809138,-118.4536156
952,Reyna's Bakery,33.9768648,-118.1739782
953,El Azteca Market,33.9805673,-118.1740472
954,Super Pizza Veloz,33.9769266,-118.1760276
955,Taco Boy,33.9771594,-118.1758296
956,Siam Cuisine,34.2711376,-118.5026474
957,Hot Chile Mexican Food,34.2717106,-118.5026759
958,Pizza Hut Express,34.2725752,-118.5040049
959,Panera Bread,34.23524099999999,-118.5618932
960,Olive Garden Italian Restaurant,34.234868,-118.5633258
961,Mimi's Bistro + Bakery,34.2347401,-118.5628821
962,Poquito Mas,34.2380481,-118.5715455
963,Black Angus Steakhouse,34.23687,-118.5629733
964,Bob's Big Boy,34.2315838,-118.5618725
965,Stonefire Grill,34.2380481,-118.5715455
966,Subway Restaurants,34.2316805,-118.561423
967,Buenos Aires Grill,34.2315089,-118.5621748
968,Milan's Pizza,34.2336605,-118.5619502
969,Applebee's Grill + Bar,34.2389252,-118.5715455
970,The Habit Burger Grill,34.2386236,-118.5715638
971,Del Taco,34.2334401,-118.5627273
972,Yanagi Sushi,34.233695,-118.561752
973,Fina Estampa,34.2386009,-118.571543
974,Burger King,34.23524099999999,-118.5618932
975,Las Dunas Peruvian Cuisine (temporarily closed),34.2406929,-118.5618105
976,Diva,33.9155894,-118.26374
977,Vercher's Central Liquor Store,33.9232244,-118.2540785
978,Naka's Broiler,33.9166002,-118.2538154
979,Holmes Homemade Chicken Sausage,33.9232244,-118.2540785
980,El Pollo Loco,33.9161121,-118.2646993
981,Popeyes Louisiana Kitchen,33.9166688,-118.2655215
982,Burger King,33.9167964,-118.2647678
983,Louisiana Fried Chicken,33.9152117,-118.2642206
984,Pizza King,33.916671,-118.265925
985,Corner Tacos Inc.,34.2387064,-118.3938432
986,Chela's Mexican Food,34.2362493,-118.3909561
987,Mariscos El Viejito,34.237723,-118.3928732
988,Huaraches & Quesadillas Chayito,34.232405,-118.3879892
989,The Cow's End Cafe,33.97942,-118.46576
990,Cold Stone Creamery,33.979492,-118.4657024
991,Espresso Yo Self,33.9854236,-118.4722854
992,Starbucks,33.9796836,-118.4653417
993,Mao's Kitchen,33.9880592,-118.4723461
994,C&O Trattoria,33.9797074,-118.4661143
995,The Venice Whaler,33.97898,-118.4665848
996,James' Beach,33.9847493,-118.4703069
997,The Sidewalk Cafe,33.9879635,-118.4742854
998,Cabo Cantina,33.9793575,-118.4658435
999,Larry's,33.9869587,-118.4730407
1000,Hinano Cafe,33.9794983,-118.466569
1001,Jody Maroni's Sausage Kingdom,33.9846343,-118.4714355
1002,Erwin's Kitchen & Cocktails,33.9869492,-118.4724818
1003,Mercedes Bar & Grille,33.979211,-118.4661716
1004,Blended Cafe,33.9854236,-118.4722854
